Keyword,Country code,Location,Language,Entities,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current URL,Current URL inside,Updated,Navigational,Informational,Commercial,Transactional,Branded,Local
cuanto tarda en bajar la hinchazón del labio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,0,,0,0,7,https://www.cleardent.es/labio-superior-hinchado-al-despertar/,,2026-01-01 10:21:54,false,true,false,false,false,false
bulto en la lengua por dentro,ES,Spain,Spanish,,"People also ask, Sitelinks",0,0,,0,0,6,https://www.cleardent.es/bultos-final-lengua/,,2026-01-07 19:40:56,false,true,false,false,false,false
palpitacion en el labio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",0,0,,0,0,1,https://www.cleardent.es/nervios-boca-sintomas/,AI Overview,2025-12-30 16:17:35,false,true,false,false,false,false
a que dientes temporales sustituyen los premolares permanentes,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,0,,0,0,1,https://www.cleardent.es/como-se-le-llama-diente-de-leche/,AI Overview,2025-12-21 23:44:54,false,true,false,false,false,false
mejor colutorio sarro,ES,Spain,Spanish,,"People also ask, Sitelinks, Thumbnail, Shopping",0,0,,0,0,6,https://www.cleardent.es/mejor-enjuague-bucal-periodontitis/,,2025-12-30 20:32:27,false,true,true,false,false,false
soñar con dientes grandes,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks",0,0,,0,0,11,https://www.cleardent.es/que-significa-sonar-que-se-te-rompen-los-dientes/,,2025-12-25 05:46:53,false,true,false,false,false,false
relajante muscular para dolor de muelas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,0,,0,0,12,https://www.cleardent.es/como-quitar-dolor-muelas-noche/,,2025-12-19 07:35:54,false,true,false,false,false,false
ampolla en el paladar de arriba,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,0,,0,0,1,https://www.cleardent.es/paladar-inflamado-dientes/,AI Overview,2026-03-12 22:57:28,false,true,false,false,false,false
dolocatil para dolor de muelas,ES,Spain,Spanish,Dolocatil (Product),"People also ask, Sitelinks",0,0,,0,0,11,https://www.cleardent.es/calmar-dolor-muelas-noche/,,2025-12-30 00:12:08,false,true,false,false,true,false
duele cuando te aprietan los brackets,ES,Spain,Spanish,,"Featured snippet, People also ask, Thumbnail, Sitelinks",0,0,,0,0,11,https://www.cleardent.es/me-han-puesto-brackets-y-me-duelen-los-dientes-que-hago/,,2025-12-22 07:47:29,false,true,false,false,false,false
precio implantes dentales españa,ES,Spain,Spanish,Spain (Location),"AI Overview, Thumbnail, People also ask, Sitelinks",0,1,0.35,0,0,11,https://www.cleardent.es/cuanto-cuesta-un-implante-dental-en-2025/,,2025-12-30 10:11:48,false,true,true,false,false,true
quitar dientes y poner dentadura,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",200,0,0.31,0,0,1,https://www.cleardent.es/precio-dentadura-postiza-quita-y-pon-todo-lo-que-necesitas-saber/,AI Overview,2026-03-11 02:14:10,false,true,false,false,false,false
dentista infantil,ES,Spain,Spanish,,"Local pack, People also ask, Video preview, Thumbnail",700,2,1.27,0,0,36,https://www.cleardent.es/clinica-dental/madrid/torrejon-de-ardoz/,,2026-03-07 00:03:19,false,true,false,false,false,false
grano interno labio boca,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks",0,0,,0,0,9,https://www.cleardent.es/bulto-labio-superior-boca/,,2025-12-19 11:38:44,false,true,false,false,false,false
epitelio de union,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",10,0,,0,0,10,https://www.cleardent.es/diccionario-odontologico/encia/,,2025-12-25 04:13:02,false,true,false,false,false,false
dentista granada,ES,Spain,Spanish,Granada (Location),"Local pack, Thumbnail, People also ask, Video preview",1000,23,1.95,0,0,39,https://www.cleardent.es/clinica-dental/granada/durcal/,,2026-03-05 19:04:45,false,true,false,false,false,true
cepillos de dientes electricos,ES,Spain,Spanish,,"People also ask, Shopping, Thumbnail, Video preview",700,0,0.12,0,0,37,https://www.cleardent.es/cepillo-electrico/,,2026-03-02 15:36:37,false,true,true,false,false,false
vitaldent linares,ES,Spain,Spanish,"Vitaldent Linares (Organization), Linares (Location)","Thumbnail, People also ask, Sitelinks",200,0,3.04,0,0,26,https://www.cleardent.es/clinica-dental/jaen/linares/,,2026-02-27 04:46:55,false,true,false,false,true,true
dentadura postiza fija precio vitaldent,ES,Spain,Spanish,Vitaldent (Organization),"AI Overview, Video preview, Thumbnail, People also ask, Sitelinks",300,0,0.33,0,0,1,https://www.cleardent.es/dentadura-postiza-completa/,AI Overview,2026-03-11 14:19:14,false,true,true,false,true,false
muela rota tras endodoncia,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,0,,0,0,7,https://www.cleardent.es/muela-partida-mitad-vertical/,,2025-12-28 04:58:12,false,true,false,false,false,false
bultos en la frente sin golpe,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",150,0,,0,0,29,https://www.cleardent.es/bulto-boca-sin-dolor/,,2026-01-01 23:56:20,false,true,false,false,false,false
embarazo lengua irritada,ES,Spain,Spanish,,"Thumbnail, Sitelinks, People also ask",0,0,,0,0,6,https://www.cleardent.es/mal-sabor-boca-embarazo/,,2026-01-05 15:40:03,false,true,false,false,false,false
carillas en los dientes,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",300,1,0.38,0,0,31,https://www.cleardent.es/precio-de-las-carillas-dentales/,,2026-02-12 13:12:08,false,true,false,false,false,false
mal sabor,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",20,2,,0,0,12,https://www.cleardent.es/mal-sabor-boca-continuo-causas-soluciones/,,2025-12-24 14:31:55,false,true,false,false,false,false
papilitis lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",200,0,,0,0,1,https://www.cleardent.es/granos-lengua-causas-tratamiento/,AI Overview,2026-02-22 07:16:31,false,true,false,false,false,false
manchas blancas labios vulva,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,0,,0,0,12,https://www.cleardent.es/manchas-blancas-labios/,,2025-12-31 09:23:02,false,true,false,false,false,false
boca ardiente tratamiento,ES,Spain,Spanish,,"AI Overview, People also ask, Thumbnail",200,0,0.03,0,0,32,https://www.cleardent.es/glosodinia-o-sindrome-de-la-boca-ardiente/,,2026-02-15 23:20:44,false,true,false,false,false,false
como aliviar el dolor de muelas,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",900,2,0.04,0,0,1,https://www.cleardent.es/que-tomar-para-el-dolor-de-muelas/,AI Overview,2026-03-12 05:26:18,false,true,false,false,false,false
yaga boca,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks",250,9,0.09,0,0,27,https://www.cleardent.es/cuanto-dura-una-llaga-en-la-boca/,,2026-02-26 02:38:44,false,true,false,false,false,false
papilas circunvaladas,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",350,0,,0,0,30,https://www.cleardent.es/por-que-se-inflaman-las-papilas-gustativas/,,2026-02-25 17:18:13,false,true,false,false,false,false
clinica dental cerca,ES,Spain,Spanish,,"Local pack, Thumbnail, People also ask, Video preview",200,6,0.54,0,0,35,https://www.cleardent.es/clinica-dental/cordoba/priego-de-cordoba/,,2026-02-16 21:17:08,false,true,false,false,false,true
sobredentadura,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",1600,0,0.33,0,0,17,https://www.cleardent.es/dormir-con-sobredentadura-protesis-noche/,,2026-03-08 00:27:30,false,true,false,false,false,false
recesiones gingivales,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",200,0,0.16,0,0,29,https://www.cleardent.es/diccionario-odontologico/recesion-gingival/,,2026-02-07 00:53:50,false,true,false,false,false,false
dolor muela del juicio,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",400,0,0.12,0,0,1,https://www.cleardent.es/quitar-dolor-muela-del-juicio/,AI Overview,2026-02-17 20:56:32,false,true,false,false,false,false
dolor de mandibula,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",1400,0,0.09,0,0,1,https://www.cleardent.es/que-tomar-para-relajar-mandibula/,AI Overview,2026-03-06 10:43:59,false,true,false,false,false,false
invisalign ventajas y desventajas,ES,Spain,Spanish,Invisalign (Product),"Sitelinks, People also ask, Thumbnail",0,0,0.95,0,0,10,https://www.cleardent.es/ventajas-y-desventajas-de-los-alineadores-transparentes/,,2025-12-25 14:28:54,false,true,false,false,true,false
se me cierra la garganta ansiedad,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,0,,0,0,11,https://www.cleardent.es/sensacion-nudo-garganta/,,2026-01-04 08:56:35,false,true,false,false,false,false
rotura muela empastada,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,0,,0,0,1,https://www.cleardent.es/dolor-muela-empastada-anos/,AI Overview,2026-01-07 07:07:16,false,true,false,false,false,false
como curar glándula salival inflamada,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,1,,0,0,11,https://www.cleardent.es/sialoadenitis-causas-sintomas-tratamiento/,,2025-12-27 03:21:11,false,true,false,false,false,false
invisalign vs dr smile,ES,Spain,English,"Invisalign (Product), Dr Smile (Product)","Top ads, People also ask, Thumbnail, Bottom ads, Paid sitelinks",0,0,4.59,0,0,10,https://www.cleardent.es/cual-es-mejor-invisalign-o-suresmile/,,2025-12-26 20:17:44,false,true,false,false,true,false
carillas ceramicas sin tallado,ES,Spain,Spanish,,"Thumbnail, Sitelinks, People also ask",0,0,,0,0,10,https://www.cleardent.es/carillas-ultrafinas-sin-tallado/,,2025-12-28 06:54:27,false,true,false,false,false,false
un bulto en el labio dela vulva,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",0,4,,0,0,11,https://www.cleardent.es/bulto-labio-por-fuera/,,2025-12-20 04:49:04,false,true,false,false,false,false
diseño de sonrisa con carillas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview, Sitelinks",30,0,0.55,0,0,23,https://www.cleardent.es/diseno-de-sonrisa-en-espana-2025-precios-tratamientos-y-factores-clave/,,2026-01-07 17:48:19,false,true,false,false,false,false
para qué sirve la vitamina k,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",200,1,0.01,0,0,32,https://www.cleardent.es/vitamina-k2/,,2026-02-11 13:57:43,false,true,false,false,false,false
absceso pus espalda,ES,Spain,Spanish,,"AI Overview, People also ask, Thumbnail",0,0,,0,0,8,https://www.cleardent.es/remedios-caseros-absceso-piel/,,2025-12-28 12:44:20,false,true,false,false,false,false
bolsa periodontal dolor,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",0,0,,0,0,1,https://www.cleardent.es/bolsa-periodontal-de-7-mm/,AI Overview,2025-12-20 04:36:04,false,true,false,false,false,false
divieso tratamiento,ES,Spain,Spanish,,"People also ask, Thumbnail",0,0,,0,0,7,https://www.cleardent.es/remedios-caseros-absceso-piel/,,2025-12-22 19:04:45,false,true,false,false,false,false
enjuague casero para encías inflamadas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,0,0.19,0,0,8,https://www.cleardent.es/infeccion-boca-remedios-caseros/,,2026-01-08 08:21:37,false,true,false,false,false,false
es posible sacar una muela con infección,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",0,0,,0,0,1,https://www.cleardent.es/se-puede-sacar-una-muela-infectada/,AI Overview,2025-12-22 18:52:33,false,true,false,false,false,false
como eliminar un flemon de la encia,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,0,0.18,0,0,8,https://www.cleardent.es/bajar-un-flemon-en-24-horas/,,2026-01-02 00:11:31,false,true,false,false,false,false
soñar que se te descolocan los dientes,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks, Video preview",0,0,,0,0,7,https://www.cleardent.es/que-significa-sonar-que-se-te-rompen-los-dientes/,,2025-12-26 04:06:48,false,true,false,false,false,false
sensacion pelo garganta,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",0,0,,0,0,8,https://www.cleardent.es/sensacion-nudo-garganta/,,2026-01-04 19:34:02,false,true,false,false,false,false
pegar diente roto en casa,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",0,0,0.07,0,0,8,https://www.cleardent.es/arreglar-un-diente-en-casa/,,2026-01-01 16:43:46,false,true,false,false,false,true
corona metal cerámica paso a paso,ES,Spain,Spanish,,"Video preview, Thumbnail, People also ask",0,0,,0,0,7,https://www.cleardent.es/como-poner-corona-dental/,,2025-12-21 00:09:30,false,true,false,false,false,false
retenedor vivera precio,ES,Spain,Spanish,"Vivera Retainer (Product), Vivera (Product)","Thumbnail, People also ask, Shopping, Sitelinks",0,0,0.70,0,0,7,https://www.cleardent.es/precio-invisalign/,,2026-01-05 01:26:43,false,true,true,false,true,false
relajar mandíbula por estrés,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",0,0,,0,0,8,https://www.cleardent.es/que-tomar-para-relajar-mandibula/,,2026-01-03 06:07:03,false,true,false,false,false,false
bultitos picor en los labios genitales,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",400,3,0.23,0,0,35,https://www.cleardent.es/bulto-labio-por-fuera/,,2026-02-15 17:22:46,false,true,false,false,false,false
lengua geografica,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",9100,0,0.01,0,0,48,https://www.cleardent.es/lengua-geografica/,,2026-03-07 14:00:53,false,true,false,false,false,false
me faltan dientes y no tengo dinero,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",600,0,0.54,0,0,1,https://www.cleardent.es/precio-dentadura-postiza-quita-y-pon-todo-lo-que-necesitas-saber/,AI Overview,2026-02-26 11:06:14,false,true,false,false,false,false
aceite de coco para los dientes contraindicaciones,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",400,0,0.28,0,0,34,https://www.cleardent.es/enjuague-bucal-con-aceite-de-coco/,,2026-02-28 15:17:02,false,true,false,false,false,false
famoso carillas dentales,ES,Spain,Spanish,,People also ask,0,0,0.02,0,0,8,https://www.cleardent.es/famosos-con-carillas-dentales/,,2026-03-13 00:24:32,false,true,false,false,false,false
apnea del sueño tratamiento,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",1200,0,0.07,0,0,40,https://www.cleardent.es/apnea-del-sueno-remedios/,,2026-02-23 16:47:00,false,true,false,false,false,false
remedios caseros herpes labial,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",500,0,0.01,0,0,1,https://www.cleardent.es/curar-herpes-labial-en-horas/,AI Overview,2026-03-04 05:25:39,false,true,false,false,false,false
ganglio inflamado cuello lado derecho con dolor,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",500,2,0.02,0,0,1,https://www.cleardent.es/ganglios-inflamados-infeccion-muela-que-tomar/,AI Overview,2026-02-04 21:48:40,false,true,false,false,false,false
troneras dentales,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",500,0,0.33,0,0,35,https://www.cleardent.es/troneras-que-son/,,2026-02-26 15:51:48,false,true,false,false,false,false
muelas picadas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",150,0,0.39,0,0,1,https://www.cleardent.es/muela-picada-lateral/,AI Overview,2026-03-07 14:28:35,false,true,false,false,false,false
sangre en la saliva,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",90,0,,0,0,11,https://www.cleardent.es/sabor-a-sangre-en-la-boca/,,2025-12-24 16:54:45,false,true,false,false,false,false
desinflamar como reventar un flemon,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,0,,0,0,11,https://www.cleardent.es/bajar-un-flemon-en-24-horas/,,2026-01-03 13:03:49,false,true,false,false,false,false
antes y despues de los brackets,ES,Spain,Spanish,,"People also ask, Video preview, Thumbnail",10,0,,0,0,7,https://www.cleardent.es/labios-antes-y-despues-de-los-brackets/,,2026-02-19 08:35:05,false,true,false,false,false,false
dientes niños,ES,Spain,Spanish,,"People also ask, Thumbnail, Video preview",350,0,,0,0,30,https://www.cleardent.es/se-pueden-caer-los-dientes-a-los-5-anos/,,2026-02-23 23:28:49,false,true,false,false,false,false
tipos de brackets,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",500,0,0.48,0,0,36,https://www.cleardent.es/tipos-de-brackets/,,2026-03-01 08:49:19,false,true,false,false,false,false
ulceras en la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",400,2,0.01,0,0,16,https://www.cleardent.es/llagas-en-la-lengua-como-curarlas/,,2026-02-04 13:34:56,false,true,false,false,false,false
porque me sangran las encias,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",200,0,0.02,0,0,33,https://www.cleardent.es/me-sangran-las-encias/,,2026-02-19 06:49:38,false,true,false,false,false,false
vapear es peor que fumar,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",100,0,,0,0,29,https://www.cleardent.es/que-es-peor-vapeo-o-tabaco/,,2026-02-23 08:13:16,false,true,false,false,false,false
clorhexidina para que sirve,ES,Spain,Spanish,chlorhexidine (Product),"AI Overview, Thumbnail, People also ask, Video preview",5400,0,0.01,0,0,45,https://www.cleardent.es/colutorios-clorhexidina/,,2026-03-07 12:24:06,false,true,false,false,false,false
mancha oscura en el labio inferior,ES,Spain,Spanish,,"People also ask, Thumbnail, Video preview, Sitelinks",150,0,2.62,0,0,30,https://www.cleardent.es/manchas-blancas-labios/,,2026-01-29 05:02:10,false,true,false,false,false,false
como evitar roncar,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",1600,2,0.06,0,0,15,https://www.cleardent.es/como-dejar-de-roncar-con-5-consejos-eficaces/,,2026-03-07 12:41:41,false,true,false,false,false,false
operacion maxilofacial clase 3,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",200,0,0.54,0,0,32,https://www.cleardent.es/merece-la-pena-cirugia-ortognatica/,,2026-02-20 18:10:50,false,true,false,false,false,false
hongo en la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",250,0,0.01,0,0,33,https://www.cleardent.es/hongos-en-la-boca-causas-sintomas-y-tratamiento/,,2026-03-06 23:26:57,false,true,false,false,false,false
centro dental fuengirola,ES,Spain,Spanish,Fuengirola (Location),"Thumbnail, People also ask",200,0,0.44,0,0,31,https://www.cleardent.es/clinica-dental/malaga/fuengirola/,,2026-02-06 23:06:36,false,true,false,false,false,true
que significado tiene soñar que se te caen los dientes,ES,Spain,Spanish,,"Featured snippet, People also ask",200,12,0.02,0,0,30,https://www.cleardent.es/que-significa-sonar-que-se-te-rompen-los-dientes/,,2026-03-02 03:27:38,false,true,false,false,false,false
cuando se caen los dientes,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",50,0,,0,0,10,https://www.cleardent.es/cuando-se-caen-los-dientes-de-leche/,,2026-03-11 23:58:28,false,true,false,false,false,false
paracetamol para flemón,ES,Spain,Spanish,paracetamol (Product),"Thumbnail, People also ask, Sitelinks",0,0,,0,0,11,https://www.cleardent.es/flemon-dental/,,2025-12-23 20:15:28,false,true,false,false,false,false
fundas de resina para dientes,ES,Spain,Spanish,,"People also ask, Shopping, Thumbnail, Sitelinks",0,0,,0,0,11,https://www.cleardent.es/resina-dental-2/,,2026-02-21 08:26:28,false,true,false,false,false,false
pus en el labio superior de la boca,ES,Spain,Spanish,,"People also ask, Thumbnail",0,9,,0,0,11,https://www.cleardent.es/bulto-labio-superior-boca/,,2026-01-02 10:55:04,false,true,false,false,false,false
cuantos dientes se pueden extraer en una sesión,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,0,,0,0,1,https://www.cleardent.es/cuanto-tarda-extraccion-muela-juicio/,AI Overview,2025-12-17 06:12:17,false,true,false,false,false,false
dentífricos marcas,ES,Spain,Spanish,,"Sitelinks, People also ask, Thumbnail",0,0,,0,0,11,https://www.cleardent.es/la-mejor-pasta-de-dientes/,,2026-02-22 05:01:55,false,true,true,false,false,false
muelas del juicio arriba dolor,ES,Spain,Spanish,,"Thumbnail, People also ask, Sitelinks",0,0,,0,0,11,https://www.cleardent.es/donde-salen-muelas-juicio/,,2025-12-22 13:51:27,false,true,false,false,false,false
precio implante dental vitaldent,ES,Spain,Spanish,Vitaldent (Organization),"Thumbnail, AI Overview, Video preview, People also ask, Sitelinks",1300,1,0.32,0,0,3,https://www.cleardent.es/precio-extraccion-implante-dental/,People also ask,2026-03-02 22:29:09,false,true,true,false,true,false
cita odontologia seguridad social,ES,Spain,Spanish,Social Security (Organization),"People also ask, Sitelinks",0,7,0.93,0,0,8,https://www.cleardent.es/tratamientos-que-cubre-la-seguridad-social/,,2025-12-30 08:59:28,false,true,false,true,false,false
porque salen rajas en la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",0,0,,0,0,9,https://www.cleardent.es/grietas-lengua-causas/,,2025-12-28 10:18:57,false,true,false,false,false,false
paladar inflamadas,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,0,,0,0,9,https://www.cleardent.es/cielo-boca-inflamado/,,2026-03-11 11:53:28,false,true,false,false,false,false
qué causa la parestesia,ES,Spain,Spanish,,"Featured snippet, People also ask, Thumbnail, Sitelinks",0,0,,0,0,8,https://www.cleardent.es/parestesia/,,2026-01-01 11:22:02,false,true,false,false,false,false
picor en el paladar blando,ES,Spain,Spanish,,"People also ask, Thumbnail, Sitelinks",0,0,,0,0,8,https://www.cleardent.es/cielo-boca-inflamado/,,2025-12-23 01:15:13,false,true,false,false,false,false
piedras en la garganta causas,ES,Spain,Spanish,,"Thumbnail, People also ask, Bottom ads",0,39,,0,0,8,https://www.cleardent.es/tonsilolitos-que-son-como-prevenirlos-y-tratarlos/,,2025-12-25 18:16:28,false,true,false,false,false,false
cuanto tarda en irse una calentura,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask",0,0,,0,0,9,https://www.cleardent.es/curar-herpes-labial-en-horas/,,2026-01-01 13:33:48,false,true,false,false,false,false
desinfectar la boca con agua con sal,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",0,0,,0,0,9,https://www.cleardent.es/infeccion-boca-remedios-caseros/,,2026-01-05 02:25:50,false,true,false,false,false,false
me sabe mal el tabaco,ES,Spain,Spanish,,People also ask,0,0,,0,0,8,https://www.cleardent.es/mal-sabor-boca-continuo-causas-soluciones/,,2026-01-03 04:43:20,false,true,false,false,false,false
colutorios para encias,ES,Spain,Spanish,,"Sitelinks, People also ask, Thumbnail, Shopping",0,0,0.22,0,0,8,https://www.cleardent.es/mejor-enjuague-bucal-periodontitis/,,2026-02-27 04:09:33,false,true,true,false,false,false
candida en la boca,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",700,0,0.04,0,0,37,https://www.cleardent.es/candidiasis-bucal-en-ninos-y-adultos/,,2026-03-01 17:11:03,false,true,false,false,false,false
caries profunda,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",250,0,0.55,0,0,1,https://www.cleardent.es/como-quitar-caries/,AI Overview,2026-02-05 06:34:24,false,true,false,false,false,false
cancer lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",1100,2,0.01,0,0,1,https://www.cleardent.es/cancer-oral/,AI Overview,2026-02-27 13:11:50,false,true,false,false,false,false
mucosidad garganta,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",200,1,0.13,0,0,1,https://www.cleardent.es/flema-con-mal-sabor-en-la-garganta/,AI Overview,2026-02-04 08:56:11,false,true,false,false,false,false
que es una reconstrucción dental,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",250,0,0.02,0,0,1,https://www.cleardent.es/reconstruccion-dental/,AI Overview,2026-02-24 00:40:53,false,true,false,false,false,false
moco verde garganta,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, Sitelinks, People also ask",300,0,0.13,0,0,1,https://www.cleardent.es/flema-con-mal-sabor-en-la-garganta/,AI Overview,2026-02-26 00:18:19,false,true,false,false,false,false
uvua,ES,Spain,Spanish,,"Knowledge card, People also ask, Thumbnail",20,1,,0,0,10,https://www.cleardent.es/uvula-inflamada-peligroso/,,2026-01-08 07:27:02,false,true,false,false,false,false
ganglios inflamados cuello lado izquierdo,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",200,0,0.05,0,0,33,https://www.cleardent.es/ganglios-inflamados-infeccion-muela-que-tomar/,,2026-03-05 15:23:59,false,true,false,false,false,false
manchas rojas en el paladar imagenes,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",0,0,,0,0,12,https://www.cleardent.es/manchas-rojas-en-el-paladar/,,2025-12-22 07:24:43,false,true,false,false,false,false
cuanto cuesta una ferula dental post ortodoncia,ES,Spain,Spanish,,"Featured snippet, People also ask, Thumbnail, Sitelinks, Shopping",0,0,0.38,0,0,11,https://www.cleardent.es/ferula-descarga-precio-farmacias/,,2026-01-02 13:37:02,false,true,true,false,false,false
soñar que se rompe el aparato dental,ES,Spain,Spanish,,"People also ask, Sitelinks",0,0,,0,0,11,https://www.cleardent.es/que-significa-sonar-que-se-te-rompen-los-dientes/,,2025-12-24 01:53:04,false,true,false,false,false,false
manchas blancas piel cancer,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",400,0,0.15,0,0,35,https://www.cleardent.es/manchas-blancas-boca-cancer/,,2026-02-23 10:33:09,false,true,false,false,false,false
cita vitaldent,ES,Spain,Spanish,Vitaldent (Organization),"Sitelinks, Local pack, People also ask, Video preview",200,9,1.39,0,0,32,https://www.cleardent.es/clinica-dental/albacete/,,2026-02-16 17:25:13,true,true,false,true,true,false
cetonemia,ES,Spain,Spanish,,"AI Overview, Video preview, Thumbnail, People also ask",250,0,0.05,0,0,29,https://www.cleardent.es/diccionario-odontologico/acetonemia/,,2026-02-19 21:30:20,false,true,false,false,false,false
anquilosis definicion,ES,Spain,Spanish,,"Knowledge card, People also ask, AI Overview",10,0,,0,0,9,https://www.cleardent.es/diccionario-odontologico/anquilosis/,,2025-12-21 23:01:32,false,true,false,false,false,false
cuanto se mueven los dientes por mes,ES,Spain,Spanish,,"Thumbnail, People also ask, Video preview, Sitelinks",0,0,,0,0,8,https://www.cleardent.es/dientes-se-mueven-un-poco/,,2025-12-19 00:08:29,false,true,false,false,false,false
hydroxyapatite,ES,Spain,Spanish,,"Featured snippet, Video preview",450,0,0.09,0,0,5,https://www.cleardent.es/hidroxiapatita/,,2026-03-05 07:39:02,false,true,true,false,false,false
ardor en los labios y resequedad,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview, Sitelinks",100,0,0.08,0,0,30,https://www.cleardent.es/boca-irritada-por-dentro-remedios/,,2026-01-31 08:10:27,false,true,false,false,false,false
enjuague bucal con clorhexidina,ES,Spain,Spanish,,"People also ask, Shopping, Thumbnail",3100,0,0.04,0,0,43,https://www.cleardent.es/enjuagues-bucales-con-clorhexidina/,,2026-03-08 06:16:01,false,true,false,false,false,false
